length, entropy, alexa_grams, word_grams, diff, class
11,2.481715,39.353372,54.343029,-14.989657,legit
12,3.418296,42.269031,44.620707,-2.351676,legit
14,3.182006,58.593518,76.253875,-17.660357,legit
7,2.235926,21.861365,23.704685,-1.84332,legit
18,3.038562,69.615288,90.269284,-20.653996,legit
8,2.155639,17.546682,26.185362,-8.63868,legit
13,2.931209,26.984753,36.654191,-9.669438,legit
20,3.546439,47.787195,64.35827,-16.571074,legit
7,2.521641,12.856477,10.183542,2.672935,legit
13,3.026987,53.597168,70.018163,-16.420996,legit
9,2.725481,20.879375,28.937956,-8.058582,legit
11,2.845351,39.23973,47.976403,-8.736673,legit
11,2.732159,35.296234,49.86861,-14.572376,legit
8,2.75,7.110438,7.861129,-0.750691,legit
17,3.101881,48.228923,62.9974,-14.768476,legit
13,3.238901,29.648312,40.967361,-11.319049,legit
17,3.572469,66.463094,79.174659,-12.711565,legit
7,2.807355,13.335806,16.201955,-2.866148,legit
15,3.189898,65.488299,59.927299,5.561,legit
13,3.392747,23.73248,27.89669,-4.164211,legit
7,2.521641,15.807642,19.002215,-3.194573,legit
15,3.640224,59.772131,55.913648,3.858484,legit
10,2.721928,31.882536,46.000728,-14.118192,legit
8,3,15.714707,15.973738,-0.259031,legit
11,3.027169,33.085851,51.067948,-17.982097,legit
7,2.807355,19.809243,26.563462,-6.754219,legit
10,2.846439,25.347675,32.608319,-7.260644,legit
12,3.251629,33.800417,44.671134,-10.870716,legit
8,2.75,21.503671,20.045873,1.457798,legit
6,2.584963,14.54307,20.043314,-5.500244,legit
6,2.251629,3.291813,2.738781,0.553032,legit
10,3.121928,38.86313,50.0411,-11.17797,legit
8,2.5,31.558365,39.718672,-8.160307,legit
11,3.095795,15.487855,23.476083,-7.988228,legit
14,3.378783,45.348478,63.870464,-18.521986,legit
17,3.29277,57.02669,73.204238,-16.177548,legit
10,3.121928,13.211723,16.173278,-2.961554,legit
5,2.321928,8.590515,9.082767,-0.492252,legit
10,2.921928,32.941952,27.316994,5.624958,legit
13,3.334679,52.122269,42.995607,9.126662,legit
6,2.584963,7.547077,7.968698,-0.421621,legit
24,3.470176,72.383482,110.297277,-37.913795,legit
8,3,25.002003,26.519818,-1.517814,legit
5,1.921928,8.382322,12.792214,-4.409892,legit
6,2.584963,8.045225,8.590745,-0.54552,legit
20,3.308695,93.612542,116.25428,-22.641738,legit
7,2.807355,11.502943,17.179149,-5.676206,legit
8,2.75,21.914859,24.163657,-2.248798,legit
22,3.261044,96.245646,121.020681,-24.775035,legit
11,2.913977,37.174403,54.676984,-17.502581,legit
8,2.5,18.299646,20.873687,-2.574041,legit
17,3.29277,76.637583,77.482915,-0.845332,legit
6,2.584963,17.678219,18.651876,-0.973657,legit
5,2.321928,3.909503,4.53724,-0.627737,legit
9,2.419382,14.29055,16.547449,-2.256899,legit
17,3.057476,73.31974,96.312294,-22.992554,legit
18,3.155222,83.012437,100.944502,-17.932065,legit
13,2.968919,32.918154,39.538116,-6.619962,legit
9,2.725481,31.331644,41.917637,-10.585993,legit
11,3.095795,35.503485,29.89021,5.613275,legit
9,2.947703,27.711245,42.867371,-15.156126,legit
10,3.121928,20.192391,19.706534,0.485856,legit
6,2.584963,3.011147,2.60206,0.409087,legit
19,3.110578,65.641713,104.883565,-39.241852,legit
10,3.121928,15.023559,14.775857,0.247703,legit
13,3.392747,44.708202,56.756292,-12.04809,legit
14,3.664498,54.0548,67.235788,-13.180989,legit
14,3.182006,39.593079,44.461946,-4.868866,legit
7,2.807355,17.918925,25.142211,-7.223286,legit
22,3.334209,106.278523,122.481972,-16.203449,legit
12,3.188722,47.10374,26.834024,20.269716,legit
21,3.594466,79.987052,87.233136,-7.246084,legit
8,2.75,25.43779,33.67748,-8.239689,legit
8,2.75,17.549626,21.908802,-4.359177,legit
6,2.251629,9.784499,12.636201,-2.851703,legit
7,2.521641,15.098584,18.364087,-3.265502,legit
8,2.75,17.942194,25.041893,-7.099699,legit
13,3.334679,44.093442,58.874399,-14.780957,legit
7,2.807355,20.413604,22.648884,-2.23528,legit
13,3.085055,57.447875,66.616821,-9.168947,legit
11,3.095795,40.843562,45.183713,-4.340151,legit
6,2.251629,7.054443,10.490423,-3.43598,legit
9,2.725481,12.184824,13.920885,-1.736062,legit
7,2.521641,25.749327,34.530608,-8.781282,legit
16,3.5,57.108207,73.387486,-16.279279,legit
10,2.921928,35.307389,47.524773,-12.217385,legit
15,3.106891,43.56755,73.623491,-30.05594,legit
9,2.419382,21.912765,28.634805,-6.722039,legit
11,3.277613,50.083971,53.943721,-3.85975,legit
13,3.085055,52.782651,68.712293,-15.929642,legit
10,2.721928,18.372047,11.753369,6.618678,legit
7,2.807355,11.829349,13.973526,-2.144177,legit
11,2.845351,28.738018,37.394655,-8.656636,legit
16,3.625,53.916325,51.922621,1.993704,legit
11,2.845351,41.462296,51.112291,-9.649995,legit
12,2.284159,35.257217,43.101391,-7.844174,legit
6,2.251629,11.985783,3.439806,8.545977,legit
16,3.280639,43.917484,53.999887,-10.082402,legit
13,3.180833,45.332518,60.532911,-15.200394,legit
9,2.947703,24.654737,37.158234,-12.503497,legit
5,2.321928,7.658956,10.855768,-3.196813,legit
7,2.807355,7.767782,15.452058,-7.684276,legit
16,3.45282,75.043953,82.057839,-7.013886,legit
20,3.321928,103.341094,136.845464,-33.50437,legit
8,2.75,20.127288,22.731547,-2.604258,legit
5,2.321928,3.251638,4.34333,-1.091692,legit
13,3.546594,32.182254,36.302665,-4.12041,legit
4,1.5,4.929776,6.743258,-1.813481,legit
16,3.25,56.515939,70.768695,-14.252756,legit
12,3.022055,48.479075,56.485769,-8.006694,legit
8,2.75,11.3286,16.171117,-4.842518,legit
16,3.45282,60.818339,80.159004,-19.340664,legit
8,2.75,16.033214,11.940757,4.092457,legit
13,3.392747,48.047439,50.880255,-2.832817,legit
6,2.584963,3.154728,0,3.154728,legit
8,2.405639,10.989255,17.106895,-6.11764,legit
14,3.378783,32.155749,35.628481,-3.472731,legit
10,2.921928,16.994474,19.747991,-2.753517,legit
11,3.277613,29.055936,33.54696,-4.491024,legit
7,2.521641,16.062333,24.611862,-8.54953,legit
7,1.556657,14.201354,17.647526,-3.446172,legit
11,2.913977,30.256669,38.437489,-8.18082,legit
9,2.725481,17.520664,17.226095,0.294569,legit
11,2.913977,31.459538,43.333256,-11.873718,legit
13,3.180833,47.496132,78.040507,-30.544375,legit
10,2.921928,47.338367,56.215294,-8.876926,legit
5,2.321928,10.051301,14.174395,-4.123095,legit
6,2.251629,17.459132,24.634697,-7.175565,legit
8,2.5,26.012065,28.31061,-2.298544,legit
12,3.418296,33.219794,36.863148,-3.643354,legit
5,1.521928,2.064458,4.947728,-2.88327,legit
13,3.392747,27.839871,40.094216,-12.254345,legit
6,1.918296,6.513412,12.003464,-5.490053,legit
13,3.334679,44.037224,62.851231,-18.814007,legit
10,2.921928,15.638839,24.190447,-8.551608,legit
14,3.182006,61.801172,54.458187,7.342985,legit
18,3.19716,80.009008,50.276905,29.732103,legit
10,3.121928,30.395653,40.556734,-10.161082,legit
20,3.721928,84.468546,97.698807,-13.230261,legit
7,2.807355,19.629906,15.90617,3.723736,legit
15,2.866248,50.788377,57.972405,-7.184028,legit
7,2.807355,7.414286,9.236424,-1.822138,legit
21,3.439936,98.212631,132.367092,-34.15446,legit
10,2.921928,39.177535,60.902632,-21.725096,legit
13,2.873141,30.308176,36.808695,-6.500518,legit
11,2.663533,30.659476,43.867196,-13.20772,legit
14,3.521641,49.2106,55.447477,-6.236877,legit
6,2.584963,9.848872,5.866576,3.982296,legit
9,2.947703,29.234706,32.582371,-3.347665,legit
8,2.405639,18.233732,14.154591,4.07914,legit
11,3.277613,38.470409,36.179512,2.290896,legit
13,3.238901,29.687367,41.813133,-12.125766,legit
12,3.418296,34.900198,53.974487,-19.074289,legit
13,2.873141,31.419127,41.431731,-10.012604,legit
5,1.921928,6.46527,9.998069,-3.5328,legit
4,2,3.672652,3.074816,0.597835,legit
13,3.546594,36.003104,52.718743,-16.715639,legit
9,2.947703,17.290952,17.397628,-0.106675,legit
16,3.20282,52.416974,55.990143,-3.573169,legit
7,2.807355,11.031198,14.986595,-3.955396,legit
13,3.238901,42.898647,62.317185,-19.418538,legit
12,3.418296,30.974707,49.323762,-18.349054,legit
18,3.572431,74.452771,78.774185,-4.321414,legit
7,2.807355,14.206858,16.798689,-2.591831,legit
10,2.921928,16.574651,22.284522,-5.709872,legit
11,3.095795,33.282706,47.763209,-14.480503,legit
5,1.921928,7.605845,8.50018,-0.894335,legit
13,3.026987,35.092837,35.450845,-0.358008,legit
11,2.550341,43.794545,50.234442,-6.439896,legit
13,3.238901,47.951661,43.637497,4.314165,legit
10,2.721928,39.895236,46.552391,-6.657155,legit
11,2.913977,29.524802,31.726648,-2.201846,legit
6,2.251629,7.909953,11.27141,-3.361457,legit
5,2.321928,2.40654,5.112243,-2.705703,legit
6,2.584963,5.039628,5.433426,-0.393798,legit
26,3.657385,101.800315,97.202735,4.597581,legit
8,2.25,19.347712,24.244211,-4.896499,legit
8,2.75,18.391526,20.027117,-1.63559,legit
13,3.085055,33.955352,45.799905,-11.844553,legit
5,2.321928,5.031828,9.00241,-3.970581,legit
11,3.095795,38.589745,51.870188,-13.280443,legit
10,3.321928,28.502711,29.736579,-1.233868,legit
5,1.921928,3.290035,0,3.290035,legit
20,3.546439,79.340858,90.213614,-10.872756,legit
12,3.251629,35.767605,45.723729,-9.956124,legit
14,3.378783,28.965346,26.077657,2.887689,legit
15,3.240224,45.305934,47.837772,-2.531838,legit
12,3.418296,22.25259,29.423645,-7.171055,legit
11,3.095795,40.058273,32.256016,7.802257,legit
6,2.584963,18.015384,19.149076,-1.133692,legit
19,3.431624,76.27317,92.073114,-15.799945,legit
13,3.180833,39.823782,36.021302,3.80248,legit
16,3.25,78.192334,78.898036,-0.705703,legit
26,3.50738,129.458812,161.928731,-32.469918,legit
13,3.026987,66.653838,76.52259,-9.868752,legit
12,3.251629,32.170819,40.597711,-8.426892,legit
14,3.521641,32.913008,42.392277,-9.479269,legit
19,3.431624,91.750498,115.346232,-23.595733,legit
14,3.182006,47.131612,61.41495,-14.283339,legit
13,3.334679,47.05592,32.62497,14.43095,legit
20,3.784184,69.567188,92.40335,-22.836161,legit
12,3.418296,33.208026,37.507278,-4.299252,legit
6,2.584963,3.450403,2.167317,1.283086,legit
10,2.646439,30.470689,44.333668,-13.862978,legit
15,3.773557,50.956264,61.817037,-10.860773,legit
12,2.584963,44.417127,40.771843,3.645284,legit
25,3.075085,117.9246,141.266038,-23.341438,legit
11,3.095795,30.795843,42.186975,-11.391132,legit
6,2.584963,5.570718,5.56368,0.007038,legit
11,2.913977,37.307872,41.609281,-4.301409,legit
7,2.521641,15.081968,25.997023,-10.915055,legit
11,2.663533,33.561344,37.95826,-4.396916,legit
9,2.503258,25.604918,28.46897,-2.864052,legit
8,3,26.887542,24.71299,2.174551,legit
6,2.251629,14.398752,18.607806,-4.209053,legit
15,2.923231,53.00209,80.005983,-27.003893,legit
12,3.022055,29.750606,40.871502,-11.120896,legit
13,3.085055,53.204948,62.888815,-9.683867,legit
19,3.405822,91.016696,112.965747,-21.949051,legit
8,2.5,18.698576,34.731857,-16.033281,legit
15,3.139572,45.170231,60.481382,-15.31115,legit
10,2.321928,28.499493,37.249646,-8.750154,legit
9,2.947703,21.486989,27.262357,-5.775368,legit
10,2.921928,25.837566,27.726502,-1.888936,legit
14,3.378783,27.773421,31.162703,-3.389282,legit
11,2.913977,33.504707,29.484124,4.020583,legit
14,3.235926,60.336557,71.022651,-10.686094,legit
10,2.921928,38.40815,54.33592,-15.92777,legit
11,3.095795,35.187733,49.017916,-13.830182,legit
10,3.121928,16.637123,20.738864,-4.101741,legit
7,2.807355,15.05627,16.73812,-1.681851,legit
7,1.842371,21.797926,28.080784,-6.282858,legit
8,2.75,17.675298,19.049733,-1.374434,legit
11,2.663533,48.038263,50.256381,-2.218118,legit
15,2.789898,57.454393,69.942298,-12.487905,legit
6,2.584963,7.006218,7.740659,-0.734441,legit
8,2.75,13.57452,22.470754,-8.896234,legit
8,2.5,17.345114,27.538131,-10.193017,legit
18,3.46132,49.510662,69.376009,-19.865347,legit
10,2.646439,23.699952,41.075474,-17.375521,legit
10,2.721928,39.213159,54.370021,-15.156862,legit
18,3.266333,45.431979,65.135455,-19.703475,legit
8,2.75,12.210054,12.895964,-0.68591,legit
10,2.846439,27.72951,29.231573,-1.502062,legit
11,2.368523,30.284942,45.611575,-15.326633,legit
8,2.25,14.875764,20.309158,-5.433394,legit
12,3.251629,44.57973,50.839338,-6.259608,legit
9,2.947703,14.964867,18.169646,-3.20478,legit
5,2.321928,5.797745,8.545562,-2.747817,legit
13,3.085055,41.008846,54.596689,-13.587843,legit
15,3.456565,53.559607,64.412157,-10.85255,legit
7,2.521641,9.185134,12.759087,-3.573952,legit
10,3.121928,42.92613,46.290092,-3.363962,legit
15,3.240224,67.881255,72.652149,-4.770894,legit
8,2,18.149874,22.021808,-3.871934,legit
10,2.646439,24.215377,36.828422,-12.613045,legit
16,3.45282,56.043662,60.434593,-4.390931,legit
12,3.188722,34.029376,36.26154,-2.232164,legit
6,2.584963,10.836983,16.521483,-5.6845,legit
20,3.621928,75.173019,103.61081,-28.437791,legit
10,3.121928,34.947273,36.548102,-1.600828,legit
15,3.240224,49.780043,59.972413,-10.19237,legit
11,3.027169,33.122659,46.369762,-13.247103,legit
18,3.308271,72.72369,97.182859,-24.459169,legit
10,3.121928,32.599745,38.656343,-6.056598,legit
8,2.75,18.821403,22.974895,-4.153492,legit
9,2.947703,26.016537,37.938117,-11.921579,legit
9,2.947703,20.085081,25.820224,-5.735142,legit
9,2.641604,27.731924,32.213376,-4.481453,legit
11,2.118078,28.855846,42.072173,-13.216327,legit
12,3.251629,34.898791,26.489373,8.409418,legit
8,2.75,20.455474,33.074033,-12.61856,legit
4,2,4.473399,3.21272,1.260679,legit
21,3.136864,95.300948,97.949084,-2.648136,legit
12,3.188722,45.725289,48.962014,-3.236725,legit
12,3.084963,16.516597,13.603138,2.913459,legit
10,3.121928,20.283937,29.519935,-9.235998,legit
11,3.277613,35.423324,32.004944,3.41838,legit
17,3.263933,53.51684,45.297439,8.219401,legit
17,3.337175,69.83253,85.739383,-15.906853,legit
7,2.235926,18.769032,21.752911,-2.983879,legit
14,2.950212,54.606592,77.211325,-22.604733,legit
16,3.125,61.85771,74.999958,-13.142248,legit
8,2.405639,23.22791,25.89728,-2.66937,legit
23,3.588354,87.722216,109.836609,-22.114393,legit
11,2.845351,28.858101,40.756946,-11.898845,legit
5,2.321928,3.858778,6.31534,-2.456563,legit
9,2.725481,9.312776,14.141451,-4.828675,legit
18,3.46132,53.445368,60.845756,-7.400388,legit
6,2.251629,17.247779,22.499753,-5.251974,legit
9,2.947703,12.946842,11.961379,0.985463,legit
8,2.25,14.131684,15.436592,-1.304908,legit
6,2.584963,15.043616,21.043933,-6.000316,legit
6,2.584963,15.906418,19.290845,-3.384428,legit
11,3.277613,30.829857,42.186991,-11.357135,legit
15,3.056565,40.500048,74.641978,-34.141929,legit
13,3.238901,50.074089,60.111347,-10.037259,legit
6,2.584963,12.39171,13.954803,-1.563093,legit
13,3.180833,32.928154,41.814806,-8.886651,legit
13,3.026987,44.634591,67.128744,-22.494153,legit
11,2.913977,43.182942,51.038793,-7.85585,legit
12,2.751629,43.582087,59.889803,-16.307716,legit
13,3.334679,47.93565,51.360758,-3.425108,legit
18,3.503258,54.00959,76.952913,-22.943323,legit
17,3.454822,64.010145,72.55267,-8.542525,legit
14,3.235926,33.806944,47.758829,-13.951884,legit
6,1.459148,3.317854,0,3.317854,legit
8,2.75,24.579875,30.682998,-6.103123,legit
5,2.321928,9.977144,12.637572,-2.660429,legit
10,3.121928,30.930779,26.397904,4.532874,legit
8,2.5,16.289112,21.772838,-5.483726,legit
8,2.75,20.590738,10.988689,9.60205,legit
10,2.446439,39.870272,49.436397,-9.566124,legit
15,2.872906,63.001667,73.552712,-10.551045,legit
13,3.238901,40.390027,54.055911,-13.665884,legit
11,3.095795,47.206307,45.995623,1.210684,legit
12,3.251629,32.378783,35.928397,-3.549614,legit
9,2.725481,30.078053,40.467819,-10.389766,legit
12,3.251629,35.065577,49.303606,-14.238029,legit
5,2.321928,15.606287,14.603414,1.002874,legit
10,3.121928,28.883048,29.406289,-0.523241,legit
10,2.921928,29.544776,40.709265,-11.164488,legit
16,3.32782,72.893859,79.91164,-7.017781,legit
10,2.721928,22.935221,34.81612,-11.880899,legit
15,2.973557,64.49189,74.328707,-9.836817,legit
13,3.238901,48.112165,62.87593,-14.763765,legit
10,3.121928,26.113183,20.821653,5.29153,legit
14,3.378783,36.926784,59.860732,-22.933948,legit
10,3.321928,27.888254,28.209155,-0.320901,legit
11,2.663533,34.377556,47.326266,-12.94871,legit
12,3.084963,46.872041,56.97889,-10.106849,legit
11,2.663533,36.768198,42.945922,-6.177724,legit
7,2.807355,18.130415,21.263116,-3.132701,legit
10,2.721928,29.35209,41.08211,-11.73002,legit
13,2.873141,48.153413,63.262284,-15.10887,legit
14,2.842371,73.642372,78.268116,-4.625744,legit
10,2.921928,15.153126,20.879687,-5.72656,legit
7,2.807355,15.273592,18.190046,-2.916454,legit
18,3.419382,73.977057,90.757235,-16.780178,legit
11,3.277613,28.596783,27.747187,0.849596,legit
5,1.921928,9.985929,12.655437,-2.669508,legit
16,3.125,63.043777,80.845339,-17.801562,legit
7,2.521641,12.477971,15.461951,-2.98398,legit
11,3.277613,26.163182,15.991877,10.171305,legit
14,3.235926,48.342084,45.168563,3.173521,legit
8,3,24.925072,39.430501,-14.505429,legit
9,2.947703,22.849814,30.889408,-8.039594,legit
14,3.235926,67.392213,61.009887,6.382326,legit
11,2.913977,48.177173,62.516208,-14.339035,legit
15,2.82258,43.193177,74.18561,-30.992433,legit
6,2.251629,8.179619,13.093738,-4.914119,legit
12,3.251629,30.962028,29.884737,1.077291,legit
13,3.392747,43.695902,74.913415,-31.217513,legit
11,2.845351,36.979709,50.374203,-13.394494,legit
10,2.646439,26.209685,38.605019,-12.395334,legit
6,2.251629,6.802845,9.505133,-2.702288,legit
9,2.725481,24.90127,36.449968,-11.548698,legit
13,3.180833,38.226324,52.356161,-14.129837,legit
9,2.947703,17.319124,27.118591,-9.799467,legit
9,2.947703,16.530941,12.456833,4.074108,legit
10,2.846439,35.165684,40.925068,-5.759383,legit
14,2.985228,38.055291,51.063037,-13.007747,legit
6,2.584963,12.583325,18.318467,-5.735142,legit
12,3.022055,32.229311,48.931607,-16.702296,legit
12,3.084963,37.999756,45.362248,-7.362493,legit
10,3.121928,17.340855,11.178734,6.162121,legit
6,2.251629,9.835663,10.574221,-0.738558,legit
10,3.121928,24.944371,36.555142,-11.610771,legit
16,3.5,64.525407,78.413106,-13.8877,legit
10,2.921928,30.746269,37.822395,-7.076125,legit
17,3.007196,35.404237,42.342108,-6.937871,legit
13,3.238901,39.211433,38.701316,0.510117,legit
8,2.75,16.93221,22.087684,-5.155474,legit
4,2,3.382737,3.893429,-0.510692,legit
10,2.446439,36.850328,50.718217,-13.867889,legit
8,2.75,11.840511,23.415592,-11.575081,legit
12,3.418296,46.520207,55.676049,-9.155842,legit
9,2.725481,20.803697,36.189748,-15.386051,legit
11,2.845351,31.117842,39.458092,-8.34025,legit
8,2.75,18.999563,19.611339,-0.611776,legit
6,2.584963,10.617687,11.148632,-0.530945,legit
9,3.169925,14.665343,21.220562,-6.555218,legit
14,3.324863,57.283116,62.803956,-5.52084,legit
9,2.503258,21.699719,25.540033,-3.840314,legit
14,3.128085,56.865689,60.679477,-3.813788,legit
11,3.277613,17.792972,23.183571,-5.390599,legit
10,2.721928,24.55943,38.680384,-14.120953,legit
7,2.521641,14.902128,19.092288,-4.19016,legit
6,2.584963,6.632947,8.523209,-1.890262,legit
12,3.251629,60.894541,60.459118,0.435423,legit
11,2.913977,15.871785,21.277283,-5.405497,legit
13,3.026987,50.588256,63.332425,-12.744169,legit
13,3.180833,51.649468,41.71767,9.931798,legit
9,2.947703,24.122418,35.255514,-11.133097,legit
15,3.506891,54.230384,65.51103,-11.280646,legit
11,3.277613,32.87528,44.295939,-11.420659,legit
10,3.321928,24.153704,26.347118,-2.193415,legit
11,3.095795,40.384051,51.733891,-11.34984,legit
9,2.947703,25.030867,21.453288,3.577579,legit
